date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2015-01-05,344050,27999969,82.0,81.1,81.8,-0.3,323,2360,81.6
2015-01-06,959195,79170886,83.4,81.4,83.0,1.2,764,2360,81.7
2015-01-07,333012,27387776,83.3,81.7,81.8,-1.2,300,2360,83.0
2015-01-08,634148,52242575,83.5,81.4,81.8,0.0,381,2360,82.5
2015-01-09,1091532,91222860,84.0,82.6,83.4,1.6,637,2360,82.8
2015-01-12,405109,33661769,84.5,82.0,82.3,-1.1,312,2360,83.3
2015-01-13,227338,18743081,82.7,82.1,82.4,0.1,190,2360,82.3
2015-01-14,704000,58175500,83.4,82.0,82.2,-0.2,415,2360,82.4
2015-01-15,345643,28469271,83.3,81.5,82.0,-0.2,252,2360,82.3
2015-01-16,819445,66248175,82.0,80.2,80.8,-1.2,580,2360,81.6
2015-01-19,926453,74477012,82.0,79.2,79.4,-1.4,694,2360,80.8
2015-01-20,734454,59498437,82.2,79.3,80.6,1.2,434,2360,79.4
2015-01-21,939101,77062571,82.9,80.3,81.9,1.3,581,2360,80.3
2015-01-22,379581,31301816,82.8,82.0,82.7,0.8,323,2360,82.0
2015-01-23,1047083,85469995,83.4,80.5,80.5,-2.2,743,2360,83.3
2015-01-26,2825225,220945606,81.0,76.5,78.3,-2.2,2149,2360,80.6
2015-01-27,2634034,209189499,80.8,78.4,79.2,0.9,1431,2360,78.5
2015-01-28,3034731,241223040,80.7,78.7,78.7,-0.5,1362,2360,79.2
2015-01-29,1078586,84646600,78.7,78.3,78.5,-0.2,554,2360,78.7
2015-01-30,1485980,116599330,79.4,77.9,78.9,0.4,987,2360,79.0
2015-02-02,906971,70987338,79.2,77.8,78.0,-0.9,568,2360,78.3
2015-02-03,1496172,118369988,80.0,77.9,79.1,1.1,582,2360,78.0
2015-02-04,803002,63763858,79.7,79.0,79.4,0.3,581,2360,79.7
2015-02-05,753442,59773418,79.8,78.9,79.4,0.0,429,2360,79.8
2015-02-06,336996,26727584,79.8,78.6,78.8,-0.6,301,2360,79.8
2015-02-09,279152,21922746,78.8,78.4,78.4,-0.4,167,2360,78.8
2015-02-10,254053,19957155,78.9,78.0,78.9,0.5,220,2360,78.0
2015-02-11,2722683,209862353,78.6,76.0,76.8,-2.1,1208,2360,78.6
2015-02-12,909500,70009050,78.0,76.0,77.5,0.7,560,2360,76.0
2015-02-13,2160796,169785265,79.2,77.5,78.5,1.0,961,2360,77.5
2015-02-24,1962648,157978079,81.5,78.4,80.0,1.5,1082,2360,78.5
2015-02-25,1613579,130060454,81.5,79.8,81.5,1.5,872,2360,80.0
2015-02-26,550254,44532093,81.5,80.7,80.7,-0.8,418,2360,81.5
2015-03-02,1523491,121520689,80.7,78.9,78.9,-1.8,883,2360,80.7
2015-03-03,1094307,87965389,80.8,79.6,80.5,1.6,761,2360,80.0
2015-03-04,1180158,94803687,80.8,79.9,80.3,-0.2,795,2360,80.2
2015-03-05,629203,50200438,80.3,79.6,79.8,-0.5,418,2360,80.3
2015-03-06,583000,46670800,80.5,79.7,80.0,0.2,335,2360,79.8
2015-03-09,604476,47902444,79.7,78.8,79.5,-0.5,447,2360,79.7
2015-03-10,466250,37054450,79.9,79.0,79.3,-0.2,380,2360,79.5
2015-03-11,424967,33384227,78.9,78.2,78.5,-0.8,321,2360,78.5
2015-03-12,1033078,80481865,78.5,77.5,77.8,-0.7,726,2360,78.3
2015-03-13,1000951,77797801,78.4,77.2,77.9,0.1,544,2360,78.4
2015-03-16,2247797,176711107,79.9,76.8,77.8,-0.1,1231,2360,78.3
2015-03-17,1956282,153847790,79.0,77.6,79.0,1.2,843,2360,78.4
